\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00055 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|           MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|             char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|                 |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
 G294.5117-01.6205       10    0.00007  0.187    0.014   0.00006     2  0.649    0.000  -18740.77  0.029  0.047    3.8      1 294.51122 -1.62125 173.88366 -63.24529       0       1 
 G294.5117-01.6205       11    0.00067  1.890    0.114  -0.00004     2  0.034    0.000  -17090.73  0.032  0.042   -2.2      1 294.51132 -1.62100 173.88404 -63.24508       0       1 
 G294.5117-01.6205       12    0.00029  0.824    0.051   0.00001     2  0.092    0.000  -17875.45  0.031  0.044  -19.7      1 294.51321 -1.61999 173.88871 -63.24467       0       1 
 G294.5117-01.6205       13    0.00007  0.271    0.015   0.00000     1  0.790    0.000  -73732.34  0.035  0.054   21.9      1 294.51006 -1.62062 173.88161 -63.24436       0       1 
 G294.5117-01.6205       14    0.00007  0.712    0.036   0.00000     2  0.077    0.000  -76918.40  0.054  0.054  -90.0      1 294.51291 -1.62310 173.88607 -63.24755       1       3 
 G294.5117-01.6205       15    0.00094  6.754    0.244   0.00000     2  0.077    0.000  -76918.40  0.054  0.054   90.0      1 294.51290 -1.62307 173.88607 -63.24752       1       3 
 G294.5117-01.6205       16    0.00008  0.719    0.030   0.00000     2  0.077    0.000  -76918.40  0.054  0.054   90.0      1 294.51292 -1.62306 173.88613 -63.24752       1       3 
 G294.5117-01.6205       17    0.00006  0.104    0.011   0.00000     2  0.069    0.000 -267042.19  0.054  0.017   72.9      1 294.51146 -1.62114 173.88425 -63.24526       1      15 
 G294.5117-01.6205       18    0.00012  0.842    0.042   0.00000     2  0.069    0.000 -267042.19  0.054  0.054  -88.6      1 294.51147 -1.62113 173.88427 -63.24525       1      15 
 G294.5117-01.6205       19    0.00139  4.684    0.252   0.00000     2  0.069    0.000 -267042.19  0.035  0.045    7.0      1 294.51145 -1.62112 173.88424 -63.24524       1      15 
 G294.5117-01.6205       20    0.00006  0.326    0.022   0.00000     2  0.069    0.000 -267042.19  0.054  0.054   90.0      1 294.51149 -1.62111 173.88432 -63.24524       1      15 
 G294.5117-01.6205       21    0.00006  0.145    0.011   0.00000     2  0.069    0.000 -267042.19  0.051  0.025  -59.1      1 294.51150 -1.62110 173.88436 -63.24523       1      15 
 G294.5117-01.6205       22    0.00012  0.370    0.024   0.00000     2  0.069    0.000 -267042.19  0.035  0.044   39.4      1 294.51143 -1.62112 173.88420 -63.24523       1      15 
 G294.5117-01.6205       23    0.00048  2.225    0.102   0.00000     2  0.069    0.000 -267042.19  0.038  0.054   -1.9      1 294.51146 -1.62111 173.88426 -63.24523       1      15 
 G294.5117-01.6205       24    0.00058  2.777    0.122   0.00000     2  0.069    0.000 -267042.19  0.041  0.054   14.0      1 294.51147 -1.62110 173.88429 -63.24522       1      15 
 G294.5117-01.6205       25    0.00017  0.565    0.031   0.00000     2  0.069    0.000 -267042.19  0.031  0.054    5.1      1 294.51148 -1.62109 173.88433 -63.24522       1      15 
 G294.5117-01.6205       26    0.00013  0.448    0.023   0.00000     2  0.069    0.000 -267042.19  0.054  0.025   56.9      1 294.51146 -1.62109 173.88427 -63.24521       1      15 
 G294.5117-01.6205       27    0.00008  0.359    0.019   0.00000     2  0.069    0.000 -267042.19  0.042  0.054   38.7      1 294.51143 -1.62110 173.88421 -63.24521       1      15 
 G294.5117-01.6205       28    0.00015  0.981    0.038   0.00000     2  0.069    0.000 -267042.19  0.054  0.040    0.1      1 294.51147 -1.62108 173.88430 -63.24521       1      15 
 G294.5117-01.6205       29    0.00006  0.386    0.020   0.00000     2  0.069    0.000 -267042.19  0.046  0.054  -90.0      1 294.51144 -1.62108 173.88425 -63.24519       1      15 
 G294.5117-01.6205       30    0.00006  0.641    0.030   0.00000     2  0.069    0.000 -267042.19  0.054  0.054   90.0      1 294.51146 -1.62106 173.88431 -63.24518       1      15 
 G294.5117-01.6205       31    0.00008  0.522    0.027   0.00000     2  0.069    0.000 -267042.19  0.054  0.054  -90.0      1 294.51145 -1.62107 173.88427 -63.24518       1      15 
 G294.5117-01.6205       32    0.00016  0.354    0.025   0.00000     2  0.271    0.000  -43085.05  0.028  0.037    1.0      1 294.51273 -1.62052 173.88734 -63.24503       1       2 
 G294.5117-01.6205       33    0.00014  0.347    0.023   0.00000     2  0.271    0.000  -43085.05  0.029  0.044   -8.9      1 294.51272 -1.62050 173.88735 -63.24501       1       2 
